,Unnamed: 0,full_name,selling_price,new_price,year,seller_type,km_driven,owner_type,fuel_type,transmission_type,mileage,engine,max_power,seats,model_name
7840,7840,Maruti,5.25,New Car (On-Road Price) : Rs.5.57-7.25 Lakh*,2017,Dealer,28500,First Owner,Petrol,Automatic,20.51,Engine998 CC,Max Power67 bhp,Seats5,Wagon R
7841,7841,Mahindra,8.95,,2017,Dealer,6501,First Owner,Diesel,Manual,18.49,Engine1493 CC,Max Power100 bhp,Seats7,TUV 300
7842,7842,Mahindra,15.8,,2018,Dealer,40000,First Owner,Diesel,Manual,16.0,Engine2179 CC,Max Power140 bhp,Seats7,XUV500 W10
7843,7843,Mahindra,10.0,New Car (On-Road Price) : Rs.8.67-12.27 Lakh*,2019,Individual,15000,First Owner,Petrol,Manual,17.0,Engine1197 CC,Max Power108.6 bhp,Seats5,XUV300 W8
7844,7844,BMW,25.0,New Car (On-Road Price) : Rs.73.85-82.94 Lakh*,2013,Dealer,33000,First Owner,Diesel,Automatic,17.09,Engine1995 CC,Max Power218 bhp,Seats5,5 Series
7845,7845,Maruti,3.6,New Car (On-Road Price) : Rs.5.55-7.35 Lakh*,2016,Dealer,63359,First Owner,Petrol,Automatic,20.51,Engine998 CC,Max Power67 bhp,Seats5,Wagon R
7846,7846,Volkswagen,7.25,,2017,Dealer,90000,First Owner,Diesel,Manual,20.34,Engine1498 CC,Max Power103.2 bhp,Seats5,Vento 1.5
7847,7847,Toyota,10.2,,2015,Dealer,78000,First Owner,Diesel,Manual,12.99,Engine2494 CC,Max Power100.6 bhp,Seats8,Innova 2.5
7848,7848,Maruti,2.5,New Car (On-Road Price) : Rs.3.40-4.54 Lakh*,2014,Individual,35000,First Owner,Petrol,Manual,22.74,Engine796 CC,Max Power47.3 bhp,Seats5,Alto 800
7849,7849,Hyundai,6.3,New Car (On-Road Price) : Rs.12.85-18.11 Lakh*,2013,Dealer,113000,First Owner,Diesel,Manual,22.32,Engine1582 CC,Max Power126.32 bhp,Seats5,Verna 1.6
7850,7850,Mercedes-Benz,10.5,New Car (On-Road Price) : Rs.76.09-94.81 Lakh*,2007,Dealer,52487,First Owner,Diesel,Automatic,11.0,Engine2987 CC,Max Power198.5 bhp,Seats5,E-Class 280
7851,7851,BMW,40.0,,2013,Dealer,100000,First Owner,Petrol,Automatic,10.0,Engine4999 CC,Max Power507 bhp,Seats4,M Series
7852,7852,Hyundai,7.0,New Car (On-Road Price) : Rs.9.44-12.95 Lakh*,2015,Individual,41139,First Owner,Diesel,Manual,22.54,Engine1396 CC,Max Power88.73 bhp,Seats5,i20 Asta
7853,7853,Hyundai,3.0,New Car (On-Road Price) : Rs.9.59-13.13 Lakh*,2013,Dealer,191542,First Owner,Diesel,Manual,21.9,Engine1396 CC,Max Power88.76 bhp,Seats5,i20 Sportz
7854,7854,Ford,7.0,New Car (On-Road Price) : Rs.10.31-13.67 Lakh*,2016,Individual,60000,First Owner,Diesel,Manual,22.77,Engine1498 CC,Max Power98.59 bhp,Seats5,Ecosport 2015-2021
7855,7855,Honda,6.25,,2018,Dealer,18000,First Owner,Petrol,Manual,18.5,Engine1198 CC,Max Power86.8 bhp,Seats5,Brio 1.2
7856,7856,Mahindra,7.8,New Car (On-Road Price) : Rs.16.60-23.38 Lakh*,2012,Dealer,82164,First Owner,Diesel,Manual,15.1,Engine2179 CC,Max Power140 bhp,Seats7,XUV500 W8
7857,7857,Maruti,5.0,,2016,Dealer,49000,First Owner,Petrol,Manual,20.4,Engine1197 CC,Max Power83.11 bhp,Seats5,Swift LXI
7858,7858,Hyundai,3.6,New Car (On-Road Price) : Rs.7.98-13.47 Lakh*,2012,Individual,100000,First Owner,Petrol,Manual,17.0,Engine1197 CC,Max Power80 bhp,Seats5,i20 1.2
7859,7859,Mahindra,12.0,New Car (On-Road Price) : Rs.14.55-17.14 Lakh*,2018,Individual,35000,First Owner,Diesel,Manual,17.3,Engine1497 CC,Max Power121 bhp,Seats8,Marazzo M6
7860,7860,Volkswagen,4.0,New Car (On-Road Price) : Rs.10.40-16.74 Lakh*,2014,Individual,90000,First Owner,Petrol,Manual,15.04,Engine1598 CC,Max Power103.2 bhp,Seats5,Vento 1.6
7861,7861,Renault,6.3,,2015,Individual,80000,First Owner,Diesel,Manual,20.45,Engine1461 CC,Max Power83.8 bhp,Seats5,Duster 85PS
7862,7862,BMW,10.0,New Car (On-Road Price) : Rs.51.04-57.56 Lakh*,2009,Dealer,81297,First Owner,Diesel,Automatic,16.07,Engine1995 CC,Max Power181 bhp,Seats5,3 Series
7863,7863,Hyundai,3.7,,2018,Dealer,43000,First Owner,Diesel,Manual,24.0,Engine1186 CC,Max Power73.97 bhp,Seats5,Grand i10
7864,7864,Tata,5.5,,2018,Individual,35000,First Owner,Diesel,Manual,22.95,Engine1248 CC,Max Power74 bhp,Seats5,Bolt Quadrajet
7865,7865,Mini,18.0,,2013,Dealer,40000,First Owner,Diesel,Automatic,23.8,Engine1998 CC,Max Power112 bhp,Seats5,Cooper Countryman
7866,7866,BMW,9.25,New Car (On-Road Price) : Rs.1.66Cr-2.92 Cr*,2006,Dealer,99900,First Owner,Petrol,Automatic,8.45,Engine2979 CC,Max Power321 bhp,Seats5,7 Series
7867,7867,BMW,67.5,New Car (On-Road Price) : Rs.1.65 Cr*,2017,Dealer,50000,First Owner,Diesel,Automatic,16.77,Engine2993 CC,Max Power261.49 bhp,Seats5,7 Series
7868,7868,Toyota,6.51,,2017,Individual,30000,First Owner,Diesel,Manual,23.59,Engine1364 CC,Max Power67.06 bhp,Seats5,Etios Cross
7869,7869,Ford,2.1,New Car (On-Road Price) : Rs.9.20-9.72 Lakh*,2012,Dealer,63000,First Owner,Diesel,Manual,20.0,Engine1399 CC,Max Power68.05 bhp,Seats5,Figo Diesel
7870,7870,Hyundai,4.25,,2015,Individual,70000,First Owner,Diesel,Manual,24.4,Engine1120 CC,Max Power71 bhp,Seats5,Xcent 1.1
7871,7871,Maruti,3.73,,2019,Individual,10000,First Owner,Petrol,Manual,23.95,Engine998 CC,Max Power67.05 bhp,Seats5,Alto K10
7872,7872,Maruti,6.55,New Car (On-Road Price) : Rs.6.98-10.40 Lakh*,2018,Dealer,33000,First Owner,Petrol,Manual,21.21,Engine1197 CC,Max Power81.80 bhp,Seats5,Swift Dzire
7873,7873,Maruti,2.73,,2011,Dealer,92411,First Owner,Petrol,Manual,19.0,Engine998 CC,Max Power66.1 bhp,Seats5,A Star
7874,7874,Mahindra,7.0,New Car (On-Road Price) : Rs.15.51-19.91 Lakh*,2014,Individual,120000,First Owner,Diesel,Automatic,11.79,Engine2179 CC,Max Power120 bhp,Seats8,Scorpio VLX
7875,7875,Honda,4.5,,2014,Dealer,26000,First Owner,Petrol,Manual,19.4,Engine1198 CC,Max Power86.8 bhp,Seats5,Brio V
7876,7876,Mahindra,1.5,New Car (On-Road Price) : Rs.15.50-20.09 Lakh*,2003,Individual,198565,First Owner,Diesel,Manual,10.5,Engine2179 CC,Max Power120 bhp,Seats8,Scorpio 2.6
7877,7877,Mahindra,3.9,,2012,Dealer,95590,First Owner,Diesel,Manual,14.0,Engine2498 CC,Max Power112 bhp,Seats7,Xylo D4
7878,7878,Maruti,2.95,,2014,Individual,60000,First Owner,Petrol,Manual,23.95,Engine998 CC,Max Power67.05 bhp,Seats5,Alto K10
7879,7879,Tata,5.25,New Car (On-Road Price) : Rs.5.65-7.91 Lakh*,2018,Dealer,16000,First Owner,Petrol,Manual,23.84,Engine1199 CC,Max Power84 bhp,Seats5,Tiago 1.2
7880,7880,Maruti,3.1,New Car (On-Road Price) : Rs.3.40-4.54 Lakh*,2019,Individual,25000,First Owner,Petrol,Manual,24.7,Engine796 CC,Max Power47.3 bhp,Seats5,Alto 800
7881,7881,Hyundai,12.8,New Car (On-Road Price) : Rs.11.62-20.41 Lakh*,2019,Individual,40000,First Owner,Petrol,Automatic,13.0,Engine1591 CC,Max Power121.3 bhp,Seats5,Creta 1.6
7882,7882,Renault,3.5,New Car (On-Road Price) : Rs.3.68-6.53 Lakh*,2017,Dealer,16303,First Owner,Petrol,Manual,25.17,Engine799 CC,Max Power53.3 bhp,Seats5,KWID RXT
7883,7883,Honda,8.75,,2018,Dealer,29307,First Owner,Diesel,Manual,25.5,Engine1498 CC,Max Power98.6 bhp,Seats5,WR-V i-DTEC
7884,7884,Tata,0.45,,2013,Individual,82000,First Owner,Petrol,Manual,25.4,Engine624 CC,Max Power37.48 bhp,Seats4,Nano LX
7885,7885,Tata,1.25,,2010,Individual,179000,First Owner,Diesel,Manual,19.09,Engine1396 CC,Max Power69 bhp,Seats5,Indigo LX
7886,7886,Mahindra,11.75,New Car (On-Road Price) : Rs.17.50-24.38 Lakh*,2019,Dealer,99000,First Owner,Diesel,Manual,16.0,Engine2179 CC,Max Power140 bhp,Seats7,XUV500 W10
7887,7887,Maruti,4.0,New Car (On-Road Price) : Rs.6.80-10.13 Lakh*,2015,Individual,40000,First Owner,Petrol,Manual,20.85,Engine1197 CC,Max Power83.14 bhp,Seats5,Swift Dzire
7888,7888,BMW,23.0,New Car (On-Road Price) : Rs.51.48-58.06 Lakh*,2016,Dealer,13900,First Owner,Diesel,Automatic,22.69,Engine1995 CC,Max Power190 bhp,Seats5,3 Series
7889,7889,Maruti,6.75,New Car (On-Road Price) : Rs.7.06-10.45 Lakh*,2018,Dealer,31000,First Owner,Petrol,Manual,21.21,Engine1197 CC,Max Power81.80 bhp,Seats5,Swift Dzire
7890,7890,Maruti,7.6,,2016,Dealer,68193,First Owner,Diesel,Manual,28.09,Engine1248 CC,Max Power88.5 bhp,Seats5,Ciaz ZDi
7891,7891,Mahindra,15.0,New Car (On-Road Price) : Rs.16.67-23.41 Lakh*,2018,Individual,90000,First Owner,Diesel,Manual,16.0,Engine2179 CC,Max Power140 bhp,Seats7,XUV500 W10
7892,7892,Maruti,4.5,New Car (On-Road Price) : Rs.5.57-7.25 Lakh*,2017,Dealer,35000,First Owner,Petrol,Manual,21.79,Engine998 CC,Max Power67.05 bhp,Seats5,Wagon R
7893,7893,Nissan,3.75,,2013,Dealer,60000,First Owner,Diesel,Manual,23.08,Engine1461 CC,Max Power63.1 bhp,Seats5,Micra Diesel
7894,7894,Maruti,6.1,,2016,Dealer,45000,First Owner,Petrol,Manual,21.4,Engine1197 CC,Max Power83.1 bhp,Seats5,Baleno Delta
7895,7895,Fiat,2.25,,2010,Individual,94000,First Owner,Diesel,Manual,20.3,,,,Punto 1.3
7896,7896,Hyundai,7.2,New Car (On-Road Price) : Rs.12.85-18.11 Lakh*,2016,Dealer,49349,First Owner,Diesel,Manual,24.8,Engine1396 CC,Max Power88.7 bhp,Seats5,Verna 1.4
7897,7897,Honda,6.2,New Car (On-Road Price) : Rs.13.13-17.45 Lakh*,2016,Dealer,88099,First Owner,Petrol,Manual,17.4,Engine1497 CC,Max Power117.6 bhp,Seats5,City VX
7898,7898,Maruti,0.5,,1999,Individual,40000,First Owner,Petrol,Manual,16.1,Engine796 CC,Max Power37 bhp,Seats4,800 EX
7899,7899,Honda,8.7,New Car (On-Road Price) : Rs.13.34-17.64 Lakh*,2018,Dealer,25000,First Owner,Petrol,Manual,17.4,Engine1497 CC,Max Power117.6 bhp,Seats5,City V
7900,7900,Maruti,2.65,New Car (On-Road Price) : Rs.5.55-7.35 Lakh*,2012,Dealer,59000,First Owner,Petrol,Manual,18.9,Engine998 CC,Max Power67 bhp,Seats5,Wagon R
7901,7901,Maruti,1.7,New Car (On-Road Price) : Rs.5.57-7.25 Lakh*,2006,Dealer,75472,First Owner,Petrol,Manual,14.0,Engine1061 CC,Max Power64 bhp,Seats5,Wagon R
7902,7902,Ford,4.75,,2014,Dealer,53000,First Owner,Diesel,Manual,19.68,Engine1399 CC,Max Power67 bhp,Seats5,Classic 1.4
7903,7903,Hyundai,6.25,,2018,Individual,7400,First Owner,Diesel,Manual,24.0,Engine1186 CC,Max Power73.97 bhp,Seats5,Grand i10
7904,7904,Maruti,8.25,New Car (On-Road Price) : Rs.6.70-10.27 Lakh*,2020,Individual,10000,First Owner,Petrol,Automatic,19.56,Engine1197 CC,Max Power81.80 bhp,Seats5,Baleno Zeta
7905,7905,Maruti,4.1,,2015,Individual,90000,First Owner,Diesel,Manual,23.2,Engine1248 CC,Max Power73.94 bhp,Seats5,Ritz VDI
7906,7906,Honda,4.5,,2015,Dealer,60650,First Owner,Petrol,Automatic,16.5,Engine1198 CC,Max Power86.8 bhp,Seats5,Brio VX
7907,7907,Maruti,3.2,,2018,Dealer,35000,First Owner,Petrol,Manual,24.7,Engine796 CC,Max Power47.3 bhp,Seats5,Alto 800
7908,7908,Maruti,2.08,New Car (On-Road Price) : Rs.4.71-5.18 Lakh*,2010,Individual,10000,First Owner,Petrol,Manual,15.37,Engine1196 CC,Max Power73 bhp,Seats5,Eeco 5
7909,7909,Ford,4.95,New Car (On-Road Price) : Rs.9.86-10.26 Lakh*,2015,Dealer,48015,First Owner,Diesel,Manual,25.83,Engine1498 CC,Max Power99 bhp,Seats5,Aspire 1.5
7910,7910,Toyota,17.51,New Car (On-Road Price) : Rs.19.66-29.59 Lakh*,2019,Dealer,32400,First Owner,Diesel,Manual,13.68,Engine2393 CC,Max Power147.51 bhp,Seats7,Innova Crysta
7911,7911,Hyundai,1.35,,2004,Dealer,41000,First Owner,Petrol,Manual,17.0,Engine1086 CC,,Seats5,Santro Xing
7912,7912,Maruti,8.25,,2018,Dealer,46000,First Owner,Diesel,Manual,28.4,Engine1248 CC,Max Power74 bhp,Seats5,Swift AMT
7913,7913,Volkswagen,4.7,New Car (On-Road Price) : Rs.10.35-15.52 Lakh*,2014,Dealer,80000,First Owner,Petrol,Manual,15.04,Engine1598 CC,Max Power103.2 bhp,Seats5,Vento 1.6
7914,7914,Toyota,5.0,,2009,Individual,220000,First Owner,Diesel,Manual,12.8,Engine2494 CC,Max Power102 bhp,Seats8,Innova 2.5
7915,7915,Maruti,5.57,New Car (On-Road Price) : Rs.6.69-10.26 Lakh*,2020,Individual,5000,First Owner,Petrol,Manual,21.01,Engine1197 CC,Max Power81.80 bhp,Seats5,Baleno Sigma
7916,7916,BMW,45.0,New Car (On-Road Price) : Rs.51.48-58.06 Lakh*,2019,Individual,10000,First Owner,Diesel,Automatic,22.69,Engine1995 CC,Max Power190 bhp,Seats5,3 Series
7917,7917,Maruti,4.37,New Car (On-Road Price) : Rs.4.71-5.18 Lakh*,2020,Dealer,2000,First Owner,Petrol,Manual,15.37,Engine1196 CC,Max Power73 bhp,Seats5,Eeco 5
7918,7918,Maruti,6.24,,2016,Individual,80000,First Owner,Diesel,Manual,24.3,Engine1248 CC,Max Power88.5 bhp,Seats5,Vitara Brezza
7919,7919,Skoda,2.75,,2003,Dealer,133000,First Owner,Diesel,Manual,18.7,Engine1896 CC,Max Power66 bhp,Seats5,Octavia Ambiente
7920,7920,Maruti,6.8,,2017,Dealer,57241,First Owner,Diesel,Manual,27.39,Engine1248 CC,Max Power74 bhp,Seats5,Baleno Delta
7921,7921,Nissan,5.85,,2014,Dealer,113000,First Owner,Diesel,Manual,19.01,Engine1461 CC,Max Power108.5 bhp,Seats5,Terrano XV
7922,7922,Hyundai,5.0,New Car (On-Road Price) : Rs.6.87-7.22 Lakh*,2018,Individual,20000,First Owner,Petrol,Manual,18.9,Engine1197 CC,Max Power81.86 bhp,Seats5,Grand i10
7923,7923,Volkswagen,6.29,,2016,Dealer,23882,First Owner,Petrol,Manual,17.0,Engine1198 CC,Max Power73.75 bhp,Seats5,Ameo 1.2
7924,7924,BMW,20.0,New Car (On-Road Price) : Rs.71.31-80.09 Lakh*,2011,Individual,89000,First Owner,Diesel,Automatic,16.2,Engine2993 CC,Max Power258 bhp,Seats5,5 Series
7925,7925,Hyundai,4.0,,2017,Individual,10000,First Owner,Petrol,Manual,21.1,Engine814 CC,Max Power55.2 bhp,Seats5,EON Era
7926,7926,Jaguar,29.5,New Car (On-Road Price) : Rs.68.13 Lakh*,2016,Dealer,39000,First Owner,Petrol,Automatic,10.8,Engine1999 CC,Max Power237.4 bhp,Seats5,XF 2.0
7927,7927,Hyundai,6.79,New Car (On-Road Price) : Rs.9.60-12.84 Lakh*,2016,Dealer,57437,First Owner,Diesel,Manual,22.54,Engine1396 CC,Max Power88.73 bhp,Seats5,i20 Sportz
7928,7928,Maruti,5.65,,2015,Individual,140000,First Owner,Diesel,Manual,26.59,Engine1248 CC,Max Power74 bhp,Seats5,Swift Dzire
7929,7929,Honda,7.75,New Car (On-Road Price) : Rs.11.23-12.84 Lakh*,2017,Individual,40000,First Owner,Diesel,Manual,25.5,Engine1498 CC,Max Power98.6 bhp,Seats5,WR-V i-DTEC
7930,7930,Volkswagen,5.25,,2015,Individual,96000,First Owner,Diesel,Manual,20.14,Engine1498 CC,Max Power88.8 bhp,Seats5,Polo 1.5
7931,7931,Volkswagen,7.25,,2017,Individual,20000,First Owner,Diesel,Manual,20.14,Engine1498 CC,Max Power88 bhp,Seats5,Polo 2015-2019
7932,7932,Maruti,3.1,New Car (On-Road Price) : Rs.5.57-7.25 Lakh*,2012,Dealer,58000,First Owner,Petrol,Manual,18.9,Engine998 CC,Max Power67.1 bhp,Seats5,Wagon R
7933,7933,Mahindra,5.5,New Car (On-Road Price) : Rs.8.83-10.34 Lakh*,2017,Individual,120000,First Owner,Diesel,Manual,15.96,Engine2523 CC,Max Power63 bhp,Seats9,Bolero 2011-2019
7934,7934,Volkswagen,7.35,,2016,Dealer,72000,First Owner,Diesel,Automatic,22.15,Engine1498 CC,Max Power108.6 bhp,Seats5,Vento 1.5
7935,7935,Volkswagen,7.2,,2018,Dealer,31000,First Owner,Diesel,Manual,21.66,Engine1498 CC,Max Power108.62 bhp,Seats5,Ameo 1.5
7936,7936,Maruti,5.62,New Car (On-Road Price) : Rs.6.37-9.24 Lakh*,2017,Individual,18600,First Owner,Petrol,Manual,20.4,Engine1197 CC,Max Power81.80 bhp,Seats5,Swift VXI
7937,7937,Ford,8.0,New Car (On-Road Price) : Rs.10.00-13.84 Lakh*,2017,Individual,140000,First Owner,Diesel,Manual,23.0,Engine1498 CC,Max Power98.96 bhp,Seats5,Ecosport 2015-2021
7938,7938,Hyundai,13.25,New Car (On-Road Price) : Rs.12.33-20.82 Lakh*,2017,Dealer,52300,First Owner,Diesel,Automatic,17.01,Engine1582 CC,Max Power126.2 bhp,Seats5,Creta 1.6
7939,7939,Tata,4.5,,2018,Individual,50000,First Owner,Diesel,Manual,27.28,Engine1047 CC,Max Power69 bhp,Seats5,Tiago 1.05
7940,7940,Mahindra,3.0,New Car (On-Road Price) : Rs.14.70-19.40 Lakh*,2010,Individual,160000,First Owner,Diesel,Manual,10.5,Engine2609 CC,Max Power120 bhp,Seats7,Scorpio 2.6
7941,7941,Nissan,5.45,,2015,Dealer,34766,First Owner,Diesel,Manual,22.71,Engine1461 CC,Max Power84.8 bhp,Seats5,Sunny Diesel
7942,7942,Toyota,13.45,,2015,Dealer,86000,First Owner,Diesel,Manual,12.8,Engine2494 CC,Max Power102 bhp,Seats7,Innova 2.5
7943,7943,Mini,18.0,New Car (On-Road Price) : Rs.46.34-51.00 Lakh*,2014,Dealer,51000,First Owner,Petrol,Automatic,19.23,Engine1598 CC,Max Power98 bhp,Seats5,Cooper Countryman
7944,7944,Hyundai,13.5,,2018,Dealer,22000,First Owner,Petrol,Automatic,14.8,Engine1591 CC,Max Power121.3 bhp,Seats5,Creta 1.6
7945,7945,BMW,13.75,New Car (On-Road Price) : Rs.89.82-1.02 Cr*,2010,Dealer,96714,First Owner,Diesel,Automatic,11.0,Engine2993 CC,Max Power235 bhp,Seats5,X5 3.0d
7946,7946,Mahindra,4.3,,2016,Individual,300000,First Owner,Diesel,Manual,14.02,Engine2179 CC,Max Power118.3 bhp,Seats7,Xylo H4
7947,7947,Maruti,7.75,New Car (On-Road Price) : Rs.6.90-10.22 Lakh*,2020,Individual,1000,First Owner,Petrol,Manual,21.21,Engine1197 CC,Max Power81.80 bhp,Seats5,Swift Dzire
7948,7948,Maruti,3.11,,2016,Dealer,48000,First Owner,Petrol,Manual,23.95,Engine998 CC,Max Power67.05 bhp,Seats5,Alto K10
7949,7949,Hyundai,4.69,,2015,Dealer,79225,First Owner,Diesel,Manual,24.0,Engine1120 CC,Max Power70 bhp,Seats5,Grand i10
7950,7950,Hyundai,7.0,New Car (On-Road Price) : Rs.7.87-13.04 Lakh*,2019,Individual,5000,First Owner,Petrol,Manual,18.6,Engine1197 CC,Max Power81.86 bhp,Seats5,i20 Sportz
7951,7951,Toyota,10.5,,2014,Dealer,71000,First Owner,Diesel,Manual,12.99,Engine2494 CC,Max Power100.6 bhp,Seats8,Innova 2.5
7952,7952,Hyundai,4.29,New Car (On-Road Price) : Rs.7.12-7.48 Lakh*,2013,Dealer,67000,First Owner,Petrol,Automatic,16.95,Engine1197 CC,Max Power78.9 bhp,Seats5,i10 Sportz
7953,7953,Toyota,11.75,,2012,Individual,35000,First Owner,Diesel,Manual,12.8,Engine2494 CC,Max Power102 bhp,Seats7,Innova 2.5
7954,7954,Hyundai,3.45,,2014,Dealer,103431,First Owner,Diesel,Manual,24.0,Engine1120 CC,Max Power70 bhp,Seats5,Grand i10
7955,7955,Mahindra,7.0,,2019,Individual,50000,First Owner,Diesel,Manual,14.95,Engine2489 CC,Max Power93.7 bhp,Seats7,Xylo D4
7956,7956,Ford,7.95,New Car (On-Road Price) : Rs.9.33-13.56 Lakh*,2017,Dealer,43000,First Owner,Petrol,Automatic,14.8,Engine1497 CC,Max Power121.36 bhp,Seats5,Ecosport 2015-2021
7957,7957,Hyundai,1.35,,2005,Individual,120000,First Owner,Petrol,Manual,14.4,Engine1599 CC,Max Power94 bhp,Seats5,Accent GLS
7958,7958,Maruti,4.3,New Car (On-Road Price) : Rs.6.32-6.37 Lakh*,2013,Dealer,56194,First Owner,Petrol,Manual,19.0,Engine1197 CC,Max Power85.8 bhp,Seats5,Swift Dzire
7959,7959,Maruti,8.5,,2018,Dealer,48622,First Owner,Diesel,Manual,24.3,Engine1248 CC,Max Power88.5 bhp,Seats5,Vitara Brezza
7960,7960,Hyundai,4.99,New Car (On-Road Price) : Rs.7.87-13.04 Lakh*,2015,Dealer,55000,First Owner,Petrol,Manual,18.6,Engine1197 CC,Max Power81.83 bhp,Seats5,i20 2015-2017
7961,7961,Maruti,4.6,New Car (On-Road Price) : Rs.5.57-7.25 Lakh*,2017,Dealer,33070,First Owner,Petrol,Manual,20.51,Engine998 CC,Max Power67.04 bhp,Seats5,Wagon R
7962,7962,Mahindra,8.0,New Car (On-Road Price) : Rs.16.75-23.37 Lakh*,2013,Individual,90000,First Owner,Diesel,Manual,15.1,Engine2179 CC,Max Power140 bhp,Seats7,XUV500 W8
7963,7963,Skoda,4.5,,2012,Dealer,66000,First Owner,Diesel,Manual,20.5,Engine1598 CC,Max Power103.5 bhp,Seats5,Rapid 1.6
7964,7964,Maruti,2.35,New Car (On-Road Price) : Rs.5.57-7.25 Lakh*,2009,Dealer,64321,First Owner,Petrol,Manual,21.79,Engine998 CC,Max Power67.05 bhp,Seats5,Wagon R
7965,7965,Maruti,2.0,,2012,Individual,15000,First Owner,Petrol,Manual,20.92,Engine998 CC,Max Power67.1 bhp,Seats5,Alto K10
7966,7966,Toyota,12.6,New Car (On-Road Price) : Rs.36.20-41.84 Lakh*,2012,Individual,60000,First Owner,Diesel,Manual,13.0,Engine2982 CC,Max Power168.5 bhp,Seats7,Fortuner 4x2
7967,7967,Maruti,6.85,,2016,Dealer,89000,First Owner,Diesel,Manual,26.59,Engine1248 CC,Max Power74 bhp,Seats5,Swift Dzire
7968,7968,Maruti,5.7,New Car (On-Road Price) : Rs.6.98-10.40 Lakh*,2015,Dealer,43937,First Owner,Petrol,Manual,19.1,Engine1197 CC,Max Power85.8 bhp,Seats5,Swift Dzire
7969,7969,Hyundai,5.5,New Car (On-Road Price) : Rs.12.85-18.11 Lakh*,2012,Dealer,96888,First Owner,Diesel,Automatic,22.32,Engine1582 CC,Max Power126.3 bhp,Seats5,Verna 1.6
7970,7970,Mahindra,4.0,New Car (On-Road Price) : Rs.9.26-10.85 Lakh*,2011,Individual,70000,First Owner,Diesel,Manual,13.6,Engine2523 CC,Max Power63 bhp,Seats7,Bolero SLE
7971,7971,Maruti,3.0,,2011,Individual,80000,First Owner,Diesel,Manual,21.1,Engine1248 CC,Max Power73.9 bhp,Seats5,Ritz VDi
7972,7972,Toyota,7.5,,2014,Individual,162000,First Owner,Diesel,Manual,12.99,Engine2494 CC,Max Power100.6 bhp,Seats7,Innova 2.5
7973,7973,Toyota,12.75,New Car (On-Road Price) : Rs.11.11-18.11 Lakh*,2018,Dealer,12000,First Owner,Petrol,Manual,17.1,Engine1496 CC,Max Power105.5 bhp,Seats5,Yaris VX
7974,7974,Chevrolet,4.5,,2016,Individual,100000,First Owner,Diesel,Manual,18.2,Engine1248 CC,Max Power73.74 bhp,Seats8,Enjoy 1.3
7975,7975,Ford,9.0,New Car (On-Road Price) : Rs.10.14-13.94 Lakh*,2019,Individual,57000,First Owner,Diesel,Manual,23.0,Engine1498 CC,Max Power98.96 bhp,Seats5,Ecosport 2015-2021
7976,7976,Mahindra,6.9,,2017,Individual,60000,First Owner,Diesel,Manual,15.96,Engine2523 CC,Max Power62.1 bhp,Seats7,Bolero 2011-2019
7977,7977,Mahindra,1.5,,2001,Individual,120000,First Owner,Diesel,Manual,,Engine2112 CC,,Seats6,Jeep MM
7978,7978,Hyundai,3.25,,2011,Dealer,67000,First Owner,Petrol,Manual,20.36,Engine1197 CC,Max Power78.9 bhp,Seats5,i10 Magna
7979,7979,Hyundai,7.9,New Car (On-Road Price) : Rs.10.61-17.14 Lakh*,2017,Dealer,39000,First Owner,Petrol,Automatic,17.01,Engine1591 CC,Max Power121.3 bhp,Seats5,Verna 1.6
7980,7980,Maruti,3.8,,2019,Individual,35000,First Owner,Petrol,Manual,23.95,Engine998 CC,Max Power67.05 bhp,Seats5,Alto K10
7981,7981,Mahindra,7.75,New Car (On-Road Price) : Rs.9.63-11.19 Lakh*,2017,Dealer,50000,First Owner,Diesel,Manual,16.5,Engine1493 CC,Max Power70 bhp,Seats7,Bolero 2011-2019
7982,7982,Mercedes-Benz,59.0,,2016,Dealer,11000,First Owner,Diesel,Automatic,11.57,Engine2987 CC,Max Power254.79 bhp,Seats5,GLE Class
7983,7983,Hyundai,10.4,,2016,Dealer,85000,First Owner,Diesel,Manual,19.67,Engine1582 CC,Max Power126.2 bhp,Seats5,Creta 1.6
7984,7984,Hyundai,2.35,,2007,Individual,10900,First Owner,Petrol,Manual,,Engine1086 CC,,Seats5,Santro Xing
7985,7985,Skoda,4.0,,2010,Individual,300000,First Owner,Diesel,Manual,18.7,Engine1896 CC,Max Power66 bhp,Seats5,Octavia Elegance
7986,7986,Tata,1.35,,2014,Dealer,8000,First Owner,Petrol,Manual,25.4,Engine624 CC,Max Power37.5 bhp,Seats4,Nano Twist
7987,7987,Maruti,5.48,New Car (On-Road Price) : Rs.6.76-10.36 Lakh*,2017,Individual,20000,First Owner,Petrol,Manual,21.4,Engine1197 CC,Max Power83.1 bhp,Seats5,Baleno Delta
7988,7988,Maruti,9.2,,2018,Individual,40000,First Owner,Diesel,Manual,24.3,Engine1248 CC,Max Power88.5 bhp,Seats5,Vitara Brezza
7989,7989,Maruti,6.35,,2017,Dealer,75823,First Owner,Diesel,Manual,28.4,Engine1248 CC,Max Power74 bhp,Seats5,Swift DDiS
7990,7990,Tata,0.85,,2012,Individual,90000,First Owner,Petrol,Manual,25.4,Engine624 CC,Max Power37.5 bhp,Seats4,Nano CX
